mode,policy,answered,n,mean_l2_error,median_l2_error,rmse,mean_d_error,median_d_error,mean_trace,mean_logdet,mean_variance_dim_1,mean_variance_dim_2,mean_variance_dim_3,mean_variance_dim_4,mean_variance_dim_5,mean_variance_dim_6,mean_variance_reduction_dim_1,mean_variance_reduction_dim_2,mean_variance_reduction_dim_3,mean_variance_reduction_dim_4,mean_variance_reduction_dim_5,mean_variance_reduction_dim_6,mean_variance_step_reduction_dim_1,mean_variance_step_reduction_dim_2,mean_variance_step_reduction_dim_3,mean_variance_step_reduction_dim_4,mean_variance_step_reduction_dim_5,mean_variance_step_reduction_dim_6
available,fixed,14,326,1.633211715485972,1.5870826632812116,1.701510539371019,0.39792915445764204,0.3947375309781142,2.5891135600890367,-5.536385696032212,0.37487876512248053,0.45379165940785315,0.40394422998292306,0.38251251294238825,0.47752780973967496,0.49645858289371675,0.6251212348775199,0.546208340592147,0.5960557700170763,0.617487487057612,0.5224721902603252,0.5035414171062831,0.006821780536992446,0.1359068080652895,0.013967530371865343,0.006387820268377292,0.0006267075019333434,0.04029955659852236
available,fixed,15,326,1.5871189827911827,1.5762514938591998,1.6538459927086568,0.3808163073418696,0.3773074334441435,2.4797310802589267,-5.800535497590545,0.3524011503245252,0.43598051503508467,0.40189771455018614,0.3796209606377079,0.4739024596000126,0.4359282801114104,0.6475988496754752,0.5640194849649156,0.5981022854498137,0.6203790393622927,0.5260975403999875,0.5640717198885896,0.022477614797955507,0.017811144372768508,0.002046515432736568,0.0028915523046803954,0.0036253501396620075,0.06053030278230649
available,fixed,16,293,1.5340227909660613,1.5388005998541716,1.59973593292485,0.3617804253123488,0.358904890122011,2.3341565166170968,-6.108755150177893,0.3289499329318734,0.37503923804226047,0.4007467505334282,0.3611472067778926,0.4686961524742431,0.39957723585739857,0.6710500670681266,0.6249607619577394,0.5992532494665715,0.6388527932221069,0.5313038475257573,0.6004227641426019,0.023918127293309287,0.06115434008166578,0.001676829394709872,0.018710312051497268,0.006028654581006719,0.03735280665247262
available,fixed,17,293,1.4891198217709276,1.483338287234788,1.5518654430308085,0.3455440261919612,0.3426195374833082,2.219238652502202,-6.3845445087228905,0.3274471858437984,0.3588171808137894,0.36322538353104067,0.3350425300021352,0.4682212929350148,0.3664850793764233,0.672552814156201,0.6411828191862103,0.6367746164689592,0.6649574699978652,0.531778707064985,0.6335149206235767,0.0015027470880746663,0.01622205722847094,0.03752136700238806,0.026104676775757757,0.0004748595392280966,0.033092156480975396
available,fixed,18,257,1.4385184437649816,1.4305854872964234,1.5029054155723638,0.3308100493859838,0.32925537236587027,2.1222700826712737,-6.645806432695592,0.32267093244403827,0.33889533522578563,0.3548775915890659,0.2983822614796839,0.44836888978355904,0.35907507214914164,0.677329067555962,0.661104664774215,0.6451224084109343,0.7016177385203158,0.5516311102164411,0.6409249278508582,0.004571737259652884,0.02011661037632998,0.00835446841870437,0.0363099123150202,0.019793742950450884,0.00794729256547578
available,fixed,19,257,1.4035146338111852,1.4133928716533026,1.46373947245071,0.31911952586757625,0.3159772974216955,2.0493708548989056,-6.862142844136439,0.26629030512187035,0.332157983620507,0.35297926171382754,0.29306584992842716,0.448307444206217,0.3565700103080558,0.7337096948781299,0.6678420163794935,0.6470207382861726,0.7069341500715726,0.5516925557937827,0.643429989691944,0.05638062732216793,0.006737351605278458,0.0018983298752381825,0.005316411551256611,6.144557734188291e-05,0.002505061841085704
available,fixed,20,226,1.3813642230330754,1.3704480216546817,1.4426311638339089,0.30743335117170045,0.3056783594233289,1.977166473450647,-7.085427833849855,0.26166970796098615,0.3280376234227019,0.33518037688362584,0.28531786586998936,0.4259598612690226,0.34100103804432136,0.7383302920390135,0.6719623765772981,0.6648196231163739,0.7146821341300107,0.5740401387309776,0.6589989619556791,0.0041909942487445935,0.0036083650983418803,0.018449187355909835,0.007700333413988281,0.022313148648506767,0.015103933264486653
carried,fixed,0,500,2.7833272196448986,2.8496257706440167,2.834894859623717,1.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carried,fixed,1,500,2.654260285601467,2.690943799863012,2.7105082493246297,0.9109996539043779,0.9227441290789531,5.573457150126715,-0.5599213025723301,0.99226826592617,0.991464378240469,0.7994000053062209,0.9946179280864735,0.8596568620900238,0.9360497104773602,0.007731734073833416,0.008535621759536286,0.20059999469377343,0.005382071913528808,0.14034313790997427,0.06395028952263924,0.007731734073833416,0.008535621759536286,0.20059999469377343,0.005382071913528808,0.14034313790997427,0.06395028952263924
carried,fixed,2,500,2.543955770662524,2.586396175990288,2.6051868915326524,0.8381844247537733,0.8283035245254162,5.191322367697644,-1.0630289797037835,0.8613242043289484,0.925457455805424,0.7682125266692583,0.8754785378422999,0.8252383705187342,0.935611272532982,0.13867579567105484,0.07454254419457498,0.23178747333074146,0.12452146215770211,0.17476162948126664,0.0643887274670165,0.130944061597221,0.0660069224350387,0.031187478636967105,0.11913939024417389,0.03441849157129253,0.00043843794437714665
